Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730212171166836480,2.16,0.17,2.33,-1.83,11.07,-2.34,11.11,-1.17,9.77,-1.05,3.087071042567866,0.5671095820339811,-0.12800033607564448
1730212171266844416,2.16,0.17,2.33,-1.83,11.07,-2.33,11.11,-1.19,9.77,-1.05,3.087071042567866,0.5671095820339811,-0.12800033607564448
1730212171366780416,2.16,0.17,2.33,-1.83,11.07,-2.33,11.11,-1.21,9.77,-1.06,3.087071042567866,0.5671095820339811,-0.12800033607564448
1730212171466778624,2.16,0.18,2.33,-1.83,11.07,-2.33,11.11,-1.23,9.77,-1.06,3.087071042567866,0.5671095820339811,-0.12800033607564448
1730212171566633472,2.16,0.18,2.33,-1.83,11.07,-2.33,11.11,-1.25,9.77,-1.06,3.087071042567866,0.5671095820339811,-0.12800033607564448
1730212171666693376,2.16,0.18,2.33,-1.83,11.07,-2.33,11.11,-1.27,9.77,-1.06,3.087071042567866,0.5671095820339811,-0.12821357874718448
1730212171766781696,2.16,0.18,2.33,-1.83,11.07,-2.33,11.11,-1.29,9.77,-1.06,3.087071042567866,0.5671095820339811,-0.1282687949733714
1730212171866892288,2.16,0.18,2.33,-1.83,11.07,-2.33,11.11,-1.31,9.77,-1.07,3.087071042567866,0.5671095820339811,-0.12816605369733447
1730212171966854400,2.16,0.19,2.33,-1.83,11.07,-2.33,11.11,-1.33,9.77,-1.07,3.087071042567866,0.5671095820339811,-0.1281417708098362
1730212172066732288,2.16,0.19,2.33,-1.83,11.07,-2.32,11.11,-1.35,9.77,-1.07,3.087071042567866,0.5671095820339811,-0.1281321801867033
1730212172166713600,2.16,0.19,2.33,-1.83,11.07,-2.32,11.11,-1.37,9.77,-1.07,3.087071042567866,0.5671095820339811,-0.1282446242097971
1730212172266762496,2.16,0.19,2.33,-1.83,11.07,-2.32,11.11,-1.37,9.77,-1.07,3.087071042567866,0.5671095820339811,-0.128276023719464
1730212172366793472,2.16,0.2,2.33,-1.83,11.07,-2.32,11.11,-1.36,9.77,-1.08,3.087071042567866,0.5671095820339811,-0.1284444052198369
1730212172466739456,2.16,0.2,2.33,-1.84,11.07,-2.32,11.11,-1.36,9.77,-1.08,3.087071042567866,0.5671095820339811,-0.1284550994354679
1730212172566802176,2.16,0.2,2.33,-1.84,11.07,-2.32,11.11,-1.36,9.77,-1.08,3.087071042567866,0.5671095820339811,-0.12837018066424266
1730212172666813440,2.16,0.2,2.33,-1.84,11.07,-2.32,11.11,-1.36,9.77,-1.08,3.087071042567866,0.5671095820339811,-0.1282996216257477
1730212172766750208,2.16,0.2,2.33,-1.84,11.07,-2.31,11.11,-1.36,9.77,-1.08,3.087071042567866,0.5671095820339811,-0.12841674081910137
1730212172866740480,2.17,0.21,2.33,-1.84,11.07,-2.31,11.11,-1.36,9.77,-1.09,3.087071042567866,0.5671095820339811,-0.1284132766826615
1730212172966794240,2.17,0.21,2.33,-1.84,11.07,-2.31,11.11,-1.36,9.77,-1.09,3.087071042567866,0.5671095820339811,-0.1284159698728471
1730212173066724352,2.17,0.21,2.33,-1.84,11.07,-2.31,11.11,-1.35,9.77,-1.09,3.087071042567866,0.5671095820339811,-0.12858129984922556
1730212173166701312,2.17,0.21,2.33,-1.84,11.07,-2.31,11.11,-1.35,9.77,-1.09,3.087071042567866,0.5671095820339811,-0.12869657192093337
1730212173266754304,2.17,0.22,2.33,-1.84,11.07,-2.31,11.11,-1.35,9.77,-1.09,3.087071042567866,0.5671095820339811,-0.12874084386916146
1730212173366700288,2.17,0.22,2.33,-1.84,11.07,-2.31,11.11,-1.35,9.77,-1.1,3.087071042567866,0.5671095820339811,-0.1288010452590937
1730212173466751232,2.17,0.22,2.33,-1.84,11.07,-2.31,11.11,-1.35,9.77,-1.1,3.087071042567866,0.5671095820339811,-0.1288262275173453
1730212173566733312,2.17,0.22,2.33,-1.84,11.07,-2.31,11.11,-1.35,9.77,-1.1,3.087071042567866,0.5671095820339811,-0.12891555972142338
