timestamp_ns,x,y,yaw_rad
1730212895589057207,7.3795592616220445,2.3047384721732143,-2.81413083695886
1730212895609061480,7.379559257143375,2.304738470652137,-2.814110715551802
1730212895629051208,7.3795592623559125,2.3047384724231508,-2.814012538095449
1730212895649025440,7.379559257343769,2.3047384707209124,-2.8139886608816167
1730212895669036388,7.379559262438609,2.3047384724524527,-2.8139465109087642
1730212895689026594,7.379559257526311,2.304738470783864,-2.8139214257333
1730212895709036827,7.379559262495396,2.304738472472813,-2.8139451228543733
1730212895729028702,7.379559269434833,2.3047384748315194,-2.8139549520539364
1730212895749003172,7.3795592598440765,2.3047384715723314,-2.8139680400229263
1730212895769038200,7.379559265267781,2.304738473415712,-2.813974959606653
1730212895789076567,7.379559258617793,2.304738471155872,-2.813983841750714
1730212895809056044,7.379559263356879,2.304738472766624,-2.8139520584778395
1730212895829084635,7.379559258374994,2.3047384710736147,-2.8139944567966
1730212895849057913,7.379559256884725,2.3047384705672216,-2.8139941548829746
1730212895869073153,7.379559256169039,2.3047384703240996,-2.8139688983210216
1730212895889027834,7.379559260189182,2.3047384716905306,-2.8139395864779964
1730212895909027100,7.379559257272535,2.3047384706996397,-2.8138895396038497
1730212895929049969,7.379559261536813,2.3047384721494684,-2.8138496475815282
1730212895949007034,7.379559257747219,2.3047384708617846,-2.8137849170699942
1730212895969065189,7.379559261962471,2.3047384722952247,-2.8137706318228504
1730212895989069462,7.379559257951352,2.3047384709319436,-2.8137547148395767
1730212896009077311,7.379559262060213,2.3047384723293636,-2.813727359991345
1730212896029104948,7.379559258051951,2.3047384709669347,-2.8136957927056323
1730212896049064159,7.379559262052559,2.304738472327838,-2.8136802381518584
1730212896069056034,7.3795592676501185,2.3047384742322725,-2.8136151292886216
1730212896089021444,7.379559259999906,2.304738471630702,-2.8136143295108846
1730212896109045029,7.379559264369928,2.304738473117578,-2.8136116127282107
1730212896129019499,7.379559256812233,2.304738470547077,-2.8135642955837192
1730212896149050713,7.379559259979691,2.3047384716250905,-2.8135493475063917
1730212896169028282,7.379559256203501,2.304738470340685,-2.8134974456791904
1730212896189046383,7.379559256411285,2.304738470411683,-2.813520230056622
1730212896209062099,7.3795592564432555,2.304738470422823,-2.8135290789549003
1730212896229035616,7.37955925964959,2.304738471514245,-2.813470758287552
1730212896249014378,7.379559257666258,2.304738470839687,-2.813446595127554
1730212896269057274,7.379559261103652,2.304738472010014,-2.813407824476922
1730212896289081812,7.379559258196619,2.3047384710209293,-2.8134182498041342
1730212896309058428,7.379559261584158,2.3047384721744932,-2.81336181091006
1730212896329034805,7.379559258414223,2.304738471095766,-2.813366658880126
1730212896349036694,7.379559261725892,2.3047384722234923,-2.8133773874498647
1730212896369043350,7.379559258417708,2.3047384710975045,-2.813372929634725
1730212896389035702,7.379559261644805,2.3047384721966155,-2.813300243095496
1730212896409047842,7.379559266160604,2.30473847373472,-2.813294335598083
1730212896429038286,7.379559259926578,2.304738471612347,-2.8132956612125843
1730212896449048758,7.379559263449088,2.304738472812197,-2.813301791117578
1730212896469050646,7.379559259024291,2.3047384713056576,-2.8133302832497624
1730212896489046097,7.37955926211037,2.304738472356743,-2.8133585794083427
1730212896509018421,7.379559257253507,2.304738470703002,-2.813355416873186
1730212896529010773,7.379559257190263,2.3047384706816074,-2.8133554028956365
1730212896549049377,7.379559257101746,2.304738470651592,-2.813399407164975
1730212896569030285,7.37955925968934,2.30473847153266,-2.8134537561292468
