Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730212895160363520,9.91,-1.43,11.17,-2.03,1.2,-2.94,2.18,0.42,0.76,-1.15,10.579559261622045,3.1047384721732145,-3.2504631499574423
1730212895260573440,9.91,-1.42,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.579559261622045,3.1047384721732145,-3.2504631499574423
1730212895360470528,9.9,-1.42,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.579559261622045,3.1047384721732145,-3.2504631499574423
1730212895460485376,9.9,-1.42,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.579559261622045,3.1047384721732145,-3.2504631499574423
1730212895560384256,9.89,-1.42,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.579559261622045,3.1047384721732145,-3.2504631499574423
1730212895660345344,9.89,-1.42,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.57955926243861,3.1047384724524525,-3.250278823907346
1730212895760392448,9.88,-1.41,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.57955926526778,3.104738473415712,-3.250307272605235
1730212895860445440,9.88,-1.41,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.57955925616904,3.1047384703241,-3.250301211319604
1730212895960394496,9.87,-1.41,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.579559261962471,3.1047384722952245,-3.2501029448214327
1730212896060503552,9.87,-1.41,11.17,-2.03,1.2,-2.94,2.17,0.42,0.77,-1.15,10.579559267650119,3.1047384742322723,-3.249947442287204
1730212896160439552,9.87,-1.4,11.17,-2.03,1.21,-2.94,2.16,0.42,0.77,-1.15,10.5795592562035,3.104738470340685,-3.2498297586777727
1730212896260379648,9.87,-1.4,11.17,-2.03,1.21,-2.94,2.16,0.42,0.77,-1.15,10.579559261103652,3.1047384720100144,-3.2497401374755044
1730212896360432384,9.87,-1.4,11.17,-2.03,1.21,-2.94,2.16,0.42,0.77,-1.15,10.579559258417708,3.1047384710975043,-3.2497052426333073
1730212896460406528,9.87,-1.4,11.17,-2.03,1.21,-2.94,2.16,0.42,0.77,-1.15,10.579559259024292,3.104738471305658,-3.2496625962483447
1730212896560398592,9.87,-1.4,11.17,-2.02,1.21,-2.94,2.16,0.42,0.77,-1.15,10.57955925968934,3.1047384715326602,-3.249786069127829
1730212896660421376,9.88,-1.4,11.17,-2.02,1.21,-2.94,2.16,0.42,0.77,-1.15,10.579559258511795,3.104738471132227,-3.2497683223474514
1730212896760337408,9.88,-1.4,11.17,-2.02,1.21,-2.94,2.16,0.41,0.77,-1.15,10.579559259774609,3.1047384715627073,-3.249794528827166
1730212896860381440,9.88,-1.4,11.17,-2.02,1.21,-2.94,2.16,0.41,0.77,-1.15,10.579559257490347,3.1047384707856986,-3.2498101507246697
1730212896960432384,9.88,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.57955925859951,3.1047384711639863,-3.249716978069955
1730212897060516352,9.89,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.579559260943297,3.1047384719630218,-3.249573555312926
1730212897160498432,9.89,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.579559261392031,3.1047384721168667,-3.249550824556887
1730212897260359424,9.85,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.579559258540929,3.1047384711461214,-3.2496228282094646
1730212897360323328,9.81,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.579559260548827,3.1047384718305473,-3.2495479019131768
1730212897460316416,9.77,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.579559260711704,3.10473847188653,-3.2496033096040295
1730212897560461312,9.73,-1.4,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.57955925835283,3.104738471083148,-3.2496934882678095
1730212897660411392,9.69,-1.39,11.17,-2.02,1.21,-2.94,2.15,0.41,0.78,-1.15,10.579559260083025,3.104738471672854,-3.249616275791338
1730212897760430336,9.65,-1.39,11.17,-2.02,1.22,-2.94,2.15,0.41,0.78,-1.15,10.579559260775532,3.104738471909177,-3.2495970194840553
1730212897860361216,9.61,-1.39,11.17,-2.02,1.22,-2.94,2.14,0.41,0.78,-1.15,10.579559257970939,3.104738470953956,-3.249663260094278
1730212897960423168,9.57,-1.39,11.17,-2.02,1.22,-2.94,2.14,0.41,0.78,-1.15,10.579559259378472,3.1047384714332456,-3.2497499376499515
1730212898060421120,9.53,-1.38,11.17,-2.02,1.22,-2.94,2.14,0.41,0.78,-1.15,10.579559261175913,3.1047384720458764,-3.249627450692055
1730212898160388352,9.49,-1.38,11.17,-2.01,1.22,-2.94,2.14,0.41,0.78,-1.15,10.57955925829356,3.104738471064292,-3.249656333136583
1730212898260395264,9.39,-1.37,11.17,-2.01,1.22,-2.94,2.14,0.41,0.78,-1.15,10.579559259204357,3.1047384713745627,-3.2496665980597443
1730212898360504320,9.3,-1.36,11.17,-2.01,1.22,-2.94,2.14,0.41,0.78,-1.15,10.579559258396444,3.10473847109962,-3.249597688413653
