Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730825707228971520,11.25,-0.06,10.88,-1.88,3.94,-0.46,1.78,-3.16,1.32,0.75,3.037361781264383,-0.637670273911016,-0.11183790884762077
1730825707329109504,11.25,-0.06,10.89,-1.88,3.95,-0.45,1.78,-3.16,1.33,0.75,3.0421891985704357,-0.6361353740699807,-0.11255401304255727
1730825707429115392,11.25,-0.06,10.89,-1.88,3.95,-0.45,1.78,-3.16,1.33,0.75,3.0417508996755234,-0.6372100797804783,-0.11264692614071886
1730825707529087232,11.25,-0.07,10.89,-1.88,3.95,-0.45,1.78,-3.15,1.33,0.75,3.04268488798129,-0.6361738379500483,-0.11275919495686976
1730825707629075200,11.25,-0.07,10.89,-1.88,3.95,-0.45,1.78,-3.15,1.33,0.75,3.0419812386956173,-0.6366878294794449,-0.11273067798182818
1730825707728923648,11.24,-0.07,10.89,-1.88,3.95,-0.44,1.78,-3.15,1.33,0.75,3.0434600111481775,-0.6353907628298034,-0.11310124364241617
1730825707828988672,11.24,-0.07,10.89,-1.88,3.96,-0.44,1.78,-3.15,1.33,0.75,3.039040229557617,-0.636088959114272,-0.11247983995894176
1730825707928963328,11.24,-0.07,10.89,-1.88,3.96,-0.44,1.78,-3.15,1.34,0.74,3.043464092908113,-0.636457028329076,-0.11304860651382306
1730825708029000192,11.24,-0.07,10.89,-1.88,3.96,-0.44,1.78,-3.15,1.34,0.74,3.043665576084716,-0.6359826927601429,-0.11295483958167776
1730825708129058304,11.24,-0.07,10.89,-1.88,3.96,-0.43,1.78,-3.15,1.34,0.74,3.041656886648562,-0.6367897523849377,-0.11236200532722287
1730825708229082368,11.24,-0.07,10.89,-1.88,3.96,-0.43,1.78,-3.15,1.34,0.74,3.04245154156652,-0.6358192396250362,-0.11261022540325996
1730825708329023488,11.24,-0.07,10.89,-1.88,3.97,-0.43,1.78,-3.15,1.34,0.74,3.0414198129832903,-0.6357962290810606,-0.11265126350830995
1730825708428991232,11.24,-0.07,10.89,-1.88,3.97,-0.43,1.78,-3.14,1.34,0.74,3.0439505591493954,-0.635997930234711,-0.11270752566414358
1730825708529080320,11.24,-0.07,10.89,-1.88,3.97,-0.42,1.78,-3.14,1.35,0.74,3.0436128678189642,-0.6355555402115374,-0.11296813974231795
1730825708629043456,11.24,-0.07,10.89,-1.88,3.97,-0.42,1.78,-3.14,1.35,0.74,3.0422007987891315,-0.6368896486482551,-0.11254031684519905
1730825708728987136,11.24,-0.07,10.89,-1.88,3.98,-0.42,1.78,-3.14,1.35,0.74,3.0427635869096306,-0.6365917483778616,-0.11288116588935146
1730825708828924416,11.23,-0.07,10.89,-1.88,3.98,-0.41,1.78,-3.14,1.35,0.73,3.0440882158309317,-0.6362851308025523,-0.11262419610577726
1730825708929037312,11.23,-0.07,10.89,-1.88,3.98,-0.41,1.78,-3.14,1.35,0.73,3.0445257371020795,-0.6360756371609129,-0.11266147978055688
1730825709029081344,11.23,-0.07,10.89,-1.88,3.98,-0.41,1.78,-3.14,1.35,0.73,3.04364946107571,-0.6358096389779364,-0.11288565554785515
1730825709129030144,11.23,-0.07,10.89,-1.88,3.98,-0.41,1.78,-3.14,1.36,0.73,3.0417623982082644,-0.6363643304873339,-0.11273170480867847
1730825709229196288,11.23,-0.07,10.89,-1.88,3.99,-0.4,1.78,-3.14,1.36,0.73,3.043503177518667,-0.6368294571971176,-0.11260927930995837
1730825709328996352,11.23,-0.08,10.89,-1.88,4.02,-0.41,1.78,-3.14,1.36,0.73,3.041329239895471,-0.6366470374392739,-0.11260177860628487
1730825709429129472,11.23,-0.08,10.89,-1.88,4.06,-0.41,1.78,-3.14,1.36,0.73,3.045614156803221,-0.6352842815315247,-0.11264322249748707
1730825709529139200,11.23,-0.08,10.89,-1.88,4.09,-0.42,1.78,-3.14,1.36,0.73,3.0455909638603837,-0.6350762803847796,-0.11310519986874618
1730825709629043456,11.23,-0.08,10.89,-1.87,4.13,-0.43,1.78,-3.14,1.36,0.73,3.0417716501072376,-0.6361826525512129,-0.11264967692038316
1730825709728996352,11.23,-0.08,10.89,-1.87,4.16,-0.43,1.78,-3.14,1.36,0.73,3.0437746075972467,-0.6362950250659636,-0.11275116460315796
1730825709829009408,11.23,-0.08,10.89,-1.87,4.19,-0.44,1.78,-3.14,1.36,0.73,3.041579328313857,-0.6361714142592714,-0.11252620223572166
