timestamp_ns,x,y,yaw_rad
1730820007255680164,6.507130356743452,-0.26609023262373066,3.100397638241531
1730820007305728715,6.506004944575355,-0.26570662533080824,3.100455830827598
1730820007355608213,6.507032851521961,-0.2662313951018169,3.1003817729238516
1730820007405393126,6.5061170074876005,-0.2662808989051719,3.1000211773024455
1730820007430331141,6.507910765266084,-0.2665393717892357,3.100318034234193
1730820007455454361,6.5058425882899735,-0.2664343990574729,3.1001477360094443
1730820007480485556,6.506529778077353,-0.2667198630335945,3.1002565121282486
1730820007530863434,6.508304528408079,-0.26584959582503287,3.100446246238506
1730820007581174285,6.506751031835114,-0.2671739903073136,3.1002392086976367
1730820007630595886,6.5075420491226055,-0.26544423201420964,3.100529369092244
1730820007655784448,6.508133089454119,-0.26659798752254216,3.1003545861957313
1730820007705602960,6.506847631015339,-0.2667379352555004,3.100188934124964
1730820007755676110,6.506973136664481,-0.26606959280840425,3.100128876318745
1730820007806089112,6.50690523537895,-0.2664740767738998,3.100375071645398
1730820007830716153,6.505838492298913,-0.2666334887941815,3.10013677296477
1730820007855743708,6.506249236213256,-0.2662705893158901,3.1002875769636664
1730820007880809930,6.50767812985222,-0.2667604538960848,3.10021652490298
1730820007931011733,6.5079740740721235,-0.2663144619422366,3.100142279368537
1730820007980832121,6.507898074480425,-0.26711583229059,3.1001835545444822
1730820008030880813,6.5077108299557365,-0.26646088799385503,3.1002193953613078
1730820008056675202,6.507139358244504,-0.26602469444705257,3.100442961541939
1730820008081163641,6.50736620233008,-0.2668650483406194,3.100278693429002
1730820008107548641,6.5066391578398415,-0.2670141897640148,3.1003194871213915
1730820008156189269,6.508443127174571,-0.26615587770514204,3.1004796491507736
1730820008206016085,6.506708563335122,-0.26687148947671213,3.100279869354676
1730820008231079094,6.5058854624102,-0.26717127618674263,3.100140884840055
1730820008256104772,6.5071768788566535,-0.26759622296168795,3.1001192362628096
1730820008281311543,6.508813002718376,-0.2670015585602801,3.100464003397598
1730820008331724910,6.506759220636667,-0.26708144325273153,3.10031573276317
1730820008381683125,6.5075943811183246,-0.2669199819662933,3.1001433104077893
1730820008431606622,6.508568738013315,-0.2677542339226149,3.100176161647788
1730820008456809853,6.507199869955293,-0.26800926345154896,3.0999064340598874
1730820008481592852,6.507479551269312,-0.2668863987221506,3.1004361910249894
1730820008506775308,6.507546397132675,-0.2672867346941876,3.1002737978222434
