Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730217034523668224,9.6,-2.74,9.76,-0.33,2.54,-2.81,6.45,-6.71,4.12,-6.45,2.4742922095010353,1.6404560348790385,-0.7578831379424253
1730217034623741440,9.6,-2.74,9.75,-0.34,2.54,-2.81,6.45,-6.71,4.12,-6.45,2.4742922095010353,1.6404560348790385,-0.7578831379424253
1730217034723695360,9.6,-2.74,9.74,-0.35,2.54,-2.81,6.45,-6.71,4.12,-6.44,2.4742922095010353,1.6404560348790385,-0.7578831379424253
1730217034823753472,9.6,-2.74,9.74,-0.36,2.55,-2.81,6.45,-6.71,4.13,-6.44,2.4742922095010353,1.6404560348790385,-0.7578831379424253
1730217034923821568,9.6,-2.74,9.73,-0.36,2.55,-2.81,6.45,-6.71,4.13,-6.44,2.4742922095010353,1.6404560348790385,-0.7578831379424253
1730217035023880448,9.6,-2.74,9.73,-0.37,2.55,-2.8,6.45,-6.7,4.13,-6.44,2.4742922095010353,1.6404560348790385,-0.7578831379424253
1730217035123853568,9.6,-2.74,9.72,-0.38,2.55,-2.8,6.45,-6.7,4.13,-6.44,2.4742922142937545,1.6404560332825502,-0.7580017560907346
1730217035223763456,9.6,-2.73,9.72,-0.38,2.55,-2.8,6.45,-6.7,4.13,-6.43,2.474292212658473,1.6404560338292098,-0.7581625461642294
1730217035323803392,9.6,-2.73,9.71,-0.39,2.55,-2.8,6.45,-6.7,4.13,-6.43,2.474292211407694,1.6404560342463361,-0.7581082795765989
1730217035423790336,9.6,-2.73,9.71,-0.4,2.55,-2.79,6.45,-6.7,4.14,-6.43,2.474292213588197,1.6404560335193163,-0.7581778546157123
1730217035523772416,9.59,-2.73,9.7,-0.4,2.56,-2.79,6.45,-6.69,4.14,-6.43,2.4742922119831903,1.6404560340546592,-0.7581614242786251
1730217035623749376,9.59,-2.73,9.7,-0.41,2.56,-2.79,6.45,-6.69,4.14,-6.43,2.4742922146785995,1.6404560331562503,-0.7583204988794798
1730217035723809536,9.59,-2.73,9.69,-0.42,2.56,-2.79,6.45,-6.69,4.14,-6.42,2.474292213656155,1.6404560334984482,-0.7585337123569406
1730217035823787520,9.59,-2.73,9.69,-0.43,2.56,-2.78,6.45,-6.69,4.14,-6.42,2.4742922103684553,1.6404560345986356,-0.7586968198229722
1730217035923821568,9.59,-2.73,9.68,-0.43,2.56,-2.78,6.45,-6.69,4.15,-6.42,2.4742922121088053,1.6404560340190961,-0.7590072513221426
1730217036023852288,9.59,-2.73,9.67,-0.44,2.56,-2.78,6.45,-6.68,4.15,-6.42,2.474292213882565,1.6404560334287865,-0.7592757183670968
1730217036123832320,9.59,-2.73,9.67,-0.45,2.57,-2.78,6.45,-6.68,4.15,-6.42,2.474292211017749,1.6404560343898946,-0.7594327304720038
1730217036223872256,9.59,-2.72,9.66,-0.45,2.57,-2.78,6.45,-6.68,4.15,-6.41,2.474292209713946,1.6404560348272013,-0.7593422643481333
1730217036323768320,9.59,-2.72,9.66,-0.46,2.57,-2.77,6.45,-6.68,4.15,-6.41,2.4742922145001636,1.6404560332251397,-0.7589867788119066
1730217036423730432,9.59,-2.72,9.65,-0.47,2.57,-2.77,6.45,-6.68,4.16,-6.41,2.474292211412201,1.6404560342591783,-0.7592138559236683
1730217036523699456,9.59,-2.72,9.65,-0.47,2.57,-2.77,6.45,-6.67,4.16,-6.41,2.4742922086898105,1.6404560351703596,-0.7591659469008855
1730217036623765504,9.58,-2.72,9.64,-0.48,2.57,-2.77,6.45,-6.67,4.16,-6.41,2.4742922142975754,1.6404560332945743,-0.759065340873335
1730217036723939072,9.58,-2.72,9.64,-0.49,2.57,-2.76,6.45,-6.67,4.16,-6.4,2.4742922120335358,1.6404560340517003,-0.7589711457551157
1730217036823771136,9.58,-2.72,9.63,-0.5,2.58,-2.76,6.45,-6.67,4.16,-6.4,2.474292213299818,1.6404560336286969,-0.7589184315500384
1730217036923676416,9.58,-2.72,9.63,-0.5,2.58,-2.76,6.45,-6.67,4.17,-6.4,2.4742922130067138,1.6404560337269227,-0.7590432946162277
1730217037023664384,9.58,-2.72,9.62,-0.51,2.58,-2.76,6.45,-6.66,4.17,-6.4,2.474292212823128,1.6404560337890464,-0.7592624719228769
1730217037123610624,9.58,-2.72,9.61,-0.52,2.58,-2.75,6.45,-6.66,4.17,-6.4,2.474292213336202,1.6404560336178424,-0.7592685554875269
1730217037223607552,9.58,-2.72,9.61,-0.52,2.58,-2.75,6.45,-6.66,4.17,-6.4,2.474292212709492,1.6404560338286494,-0.7597367718039185
1730217037323591424,9.58,-2.71,9.6,-0.53,2.58,-2.75,6.45,-6.66,4.17,-6.39,2.474292213693735,1.6404560334999478,-0.7599017049093659
1730217037423617280,9.58,-2.71,9.6,-0.54,2.59,-2.75,6.45,-6.66,4.18,-6.39,2.474292213303533,1.6404560336313592,-0.7599784490447152
1730217037523584256,9.58,-2.71,9.59,-0.54,2.59,-2.74,6.45,-6.65,4.18,-6.39,2.4742922121869526,1.64045603400658,-0.7597064924991521
1730217037623616512,9.57,-2.71,9.59,-0.55,2.59,-2.74,6.45,-6.65,4.18,-6.39,2.477289364227744,1.639456306814249,-0.7571128923642036
1730217037723597568,9.57,-2.71,9.58,-0.56,2.59,-2.74,6.45,-6.65,4.18,-6.39,2.491055123496139,1.6348768701881757,-0.7574510898893805
