Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730827979108444416,11.01,-1.41,7.79,1.03,2.84,0.72,2.19,-2.74,7.16,-4.97,4.923969203771317,-5.524459526245641,1.2870931019938348
1730827979208425472,11.02,-1.41,7.79,1.03,2.84,0.72,2.19,-2.74,7.16,-4.97,4.924827572718007,-5.526576175559304,1.2876055535151094
1730827979308565504,11.02,-1.41,7.79,1.03,2.84,0.72,2.19,-2.74,7.16,-4.97,4.924210164422348,-5.525824703119457,1.2872945948035395
1730827979408566528,11.02,-1.41,7.79,1.03,2.84,0.72,2.19,-2.74,7.16,-4.97,4.924771942569552,-5.524983653870873,1.2875903629547358
1730827979508510464,11.02,-1.41,7.79,1.03,2.84,0.72,2.19,-2.74,7.16,-4.97,4.924782398044115,-5.523942391465168,1.2867751662128204
1730827979608464128,11.03,-1.41,7.79,1.03,2.84,0.72,2.19,-2.74,7.16,-4.97,4.924339143759871,-5.525681117703208,1.2870224504179861
1730827979708493568,11.03,-1.41,7.79,1.04,2.84,0.72,2.19,-2.74,7.16,-4.97,4.924786915608166,-5.52486191838473,1.2871063522378192
1730827979808504320,11.03,-1.41,7.79,1.04,2.84,0.71,2.19,-2.74,7.16,-4.97,4.924451197257959,-5.5257470178938615,1.287065659518684
1730827979908525568,11.03,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.97,4.92546521090674,-5.525566817344757,1.287019150439071
1730827980008467456,11.03,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.925058830433267,-5.525961946661248,1.2870986485822944
1730827980108450304,11.04,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.925213527659854,-5.526522933530391,1.2871757785234814
1730827980208434432,11.04,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.925593532195555,-5.527085205828948,1.2872190527024132
1730827980308419584,11.04,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.925898544605516,-5.527089259840893,1.2870577352924073
1730827980408495360,11.04,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.9266055143444945,-5.526762389225919,1.2870849454929378
1730827980508544512,11.04,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.926044991590505,-5.526607647907666,1.286536040927872
1730827980608357376,11.05,-1.41,7.79,1.04,2.84,0.71,2.19,-2.73,7.16,-4.96,4.926597234076757,-5.526900627200245,1.2868588162347214
