timestamp_ns,x,y,yaw_rad
1730819356473207426,4.342319948364219,-2.8469012241177563,1.4670040637537813
1730819356523164637,4.340809672845352,-2.84691123372753,1.4667393226873833
1730819356573130199,4.341266283538324,-2.847738744334828,1.466539137983114
1730819356598356258,4.3412937837507695,-2.8467141261322757,1.4663046728969855
1730819356622890031,4.342399257780933,-2.846479121411387,1.4667196341537312
1730819356648162527,4.343393349772323,-2.8466302566891515,1.4666359324500962
1730819356697947520,4.3419158023095505,-2.846322796172648,1.4664024840903027
1730819356748180299,4.344766685606476,-2.846351245552742,1.4668823783460203
1730819356797983234,4.3437076662041365,-2.846816277941907,1.4666612794276987
1730819356823020795,4.344318502922718,-2.8467275618082364,1.4665289400015469
1730819356848206957,4.343515475611816,-2.8468724709794673,1.46658123779158
1730819356873329041,4.344123574993416,-2.846975928753989,1.4666551727575872
1730819356923240954,4.343167320855599,-2.8464225128517873,1.4662880829628393
1730819356973045009,4.344759120148898,-2.8471429778368913,1.4665806272181172
1730819356998435983,4.344126118983178,-2.846984326532138,1.4667124355086414
1730819357023061933,4.34315019567096,-2.8467081115030908,1.4664333539252097
1730819357048090125,4.34320400776945,-2.8472436557986036,1.466570406548877
1730819357098464759,4.343169692923355,-2.846780151086965,1.466688701851538
1730819357148130247,4.34333121438957,-2.847501276079411,1.466610282558948
1730819357198495522,4.345038832553045,-2.8462364662279764,1.4669490462753223
1730819357248446272,4.342779200266875,-2.8465735856143377,1.4663408080462823
1730819357273672079,4.343074785049097,-2.8471774135829224,1.4666134340893926
1730819357298396616,4.344148131407138,-2.8471167469340597,1.466685569098172
1730819357323664505,4.343780568805519,-2.8464105236407513,1.4667292982901332
1730819357373644005,4.343274121934778,-2.847068726987607,1.4665529697468915
1730819357423184086,4.3444812924590845,-2.845787023909865,1.4665585335729034
1730819357473583717,4.344162858557431,-2.8464059723098267,1.4668750534506472
1730819357498195098,4.344111913054286,-2.8471399660599417,1.4663453027966342
1730819357523208098,4.344440114315476,-2.8468810924243826,1.4667679160807388
1730819357548766161,4.343991868733452,-2.8470168035983874,1.4666660754051677
1730819357598713330,4.342727938591844,-2.847857971437088,1.4661878272756808
1730819357648675720,4.344577426824448,-2.8460728936833064,1.4667778264552815
1730819357698651837,4.344430261282555,-2.8476654779243535,1.4667007121722222
1730819357723187931,4.344222479444589,-2.847104865099628,1.4667029560396414
1730819357748269144,4.3431834023850575,-2.846864463228715,1.466429747742937
1730819357773718382,4.344702100136447,-2.8464674154815772,1.4668209267812282
1730819357823754153,4.344602391504963,-2.847343711400615,1.4666225480840729
1730819357873686897,4.342949817057006,-2.846914078531005,1.4666416114350946
1730819357923326506,4.342340486863491,-2.846639643556194,1.4665127939906628
1730819357973716422,4.343547090862303,-2.8468897846003367,1.4665818009166578
1730819357998313135,4.343396961454324,-2.8464068170762213,1.4665538556474873
1730819358023626458,4.343024623588743,-2.8467507022431393,1.466472731073391
1730819358048531045,4.343924478609062,-2.846575345070154,1.4666395483544907
1730819358098334254,4.344126186321734,-2.8464392006355554,1.4667399451097265
1730819358148415176,4.3437108322017295,-2.846475762788973,1.4666157679903111
1730819358173582914,4.343143220577494,-2.84654806699991,1.466616641540576
1730819358198765824,4.341526908225583,-2.847031172686237,1.4662785208373277
1730819358223372347,4.340819873274917,-2.846343643614077,1.46676012161209
1730819358273609589,4.340433079171435,-2.847263490104001,1.4667803587346981
1730819358323417256,4.340366661719488,-2.8459233586097525,1.4668594934209733
1730819358373473689,4.339091235729098,-2.8461338037234922,1.4669777461255182
1730819358398646877,4.339090062372903,-2.8468429556789405,1.467117524828453
1730819358423958283,4.3388541590315075,-2.8472014059748245,1.4669760885106238
1730819358448453262,4.337069816339104,-2.84679228530533,1.4668578217034767
1730819358498823771,4.337803603467059,-2.846492393521662,1.4671134158344148
1730819358548476928,4.335977646427355,-2.844895115681965,1.4656146095386697
1730819358598846032,4.338409997808498,-2.8304253731588984,1.4561820474095106
1730819358648640147,4.334778185417885,-2.8333556067762764,1.4403508346772969
1730819358673665696,4.333823291215208,-2.8276468966050916,1.4308260391655974
1730819358699281847,4.336267075758982,-2.816860551537769,1.4238645576571847
1730819358724065186,4.335928047278375,-2.8098069895568285,1.4188426126989506
1730819358774567263,4.343557683037046,-2.788007923695003,1.416720918790406
1730819358799439409,4.342807063300093,-2.7939219471949355,1.4141716211173045
1730819358825560419,4.343542667361186,-2.781206170904669,1.4111711398932947
1730819358849180335,4.345862203852978,-2.7723543985055907,1.4082998719791529
1730819358874781340,4.347135783320619,-2.7644400879663786,1.4051635758962875
1730819358899600456,4.348794554954908,-2.7585809154444165,1.4045745728238115
1730819358949554839,4.350273959574294,-2.7458165704357524,1.4043533041323892
1730819358999759855,4.355120107145264,-2.7298669475232717,1.4095792351219496
1730819359025018911,4.3544260748565735,-2.7208544759680686,1.4117398713384177
1730819359050253839,4.358032295799914,-2.714936847543524,1.4132362240945768
1730819359075517777,4.358766964528227,-2.7062985248622677,1.4156869308029159
1730819359125610300,4.360163095885268,-2.6898092106453415,1.426945720200133
1730819359175577819,4.362655724211944,-2.67402379490382,1.4408373202926517
1730819359200775886,4.363847939475692,-2.665820675575853,1.4488123634537733
1730819359225991994,4.364162051363559,-2.6568010374494597,1.4563477759305206
1730819359250758203,4.365696256124565,-2.6467914350934065,1.4621334705136926
1730819359300600739,4.366768884426142,-2.6343333697165168,1.4731691758616596
1730819359350668598,4.368510163301424,-2.6157076658245066,1.4837783841818846
1730819359400752910,4.370963524612161,-2.5981520822686783,1.4939209921122143
1730819359425780579,4.370065994399406,-2.58821955812308,1.4982540528302906
1730819359450883369,4.371549331948706,-2.5796518397367354,1.502477640350307
1730819359475880114,4.3733783727534785,-2.571927360890387,1.505155972650444
1730819359525913064,4.374207397782843,-2.5578106777393703,1.5064858250600077
1730819359576129141,4.374953215640802,-2.5427850421433957,1.5054528981174478
