Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730215612936338432,11.27,-0.49,10.54,0.05,9.74,-1.22,1.65,-2.6,1.66,0.35,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613036468480,11.27,-0.49,10.54,0.05,9.73,-1.22,1.65,-2.6,1.67,0.35,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613136457472,11.27,-0.49,10.54,0.05,9.73,-1.21,1.65,-2.6,1.67,0.35,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613236350208,11.27,-0.49,10.54,0.05,9.72,-1.21,1.65,-2.6,1.68,0.35,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613336242432,11.27,-0.49,10.54,0.05,9.72,-1.21,1.65,-2.6,1.68,0.34,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613436293376,11.27,-0.49,10.54,0.05,9.71,-1.21,1.65,-2.6,1.69,0.34,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613536309248,11.27,-0.49,10.54,0.05,9.71,-1.21,1.65,-2.6,1.69,0.34,5.5956248842117295,-1.3315111356874867,1.5469912640190617
1730215613636480256,11.27,-0.49,10.54,0.05,9.7,-1.2,1.65,-2.6,1.7,0.34,5.5956248842117295,-1.3315111356874867,1.5467797438761104
1730215613736444416,11.27,-0.49,10.54,0.05,9.7,-1.2,1.65,-2.6,1.7,0.34,5.5956248842117295,-1.3315111356874867,1.5467521719195212
1730215613836400384,11.27,-0.49,10.54,0.05,9.69,-1.2,1.65,-2.6,1.71,0.33,5.5956248842117295,-1.3315111356874867,1.5468252963692506
1730215613936393472,11.27,-0.48,10.54,0.05,9.69,-1.2,1.65,-2.6,1.71,0.33,5.5956248842117295,-1.3315111356874867,1.546485649367002
1730215614036364288,11.27,-0.48,10.54,0.05,9.68,-1.19,1.65,-2.6,1.71,0.33,5.5956248842117295,-1.3315111356874867,1.5463827159291152
1730215614136561408,11.27,-0.48,10.54,0.05,9.68,-1.19,1.65,-2.6,1.72,0.33,5.5956248842117295,-1.3315111356874867,1.5463042713564732
1730215614236488448,11.27,-0.48,10.54,0.05,9.67,-1.19,1.65,-2.6,1.72,0.33,5.5956248842117295,-1.3315111356874867,1.54640973369636
1730215614336332288,11.27,-0.48,10.54,0.05,9.67,-1.19,1.65,-2.6,1.73,0.32,5.5956248842117295,-1.3315111356874867,1.5463191513329344
1730215614436338432,11.27,-0.48,10.54,0.05,9.66,-1.19,1.65,-2.6,1.73,0.32,5.5956248842117295,-1.3315111356874867,1.5464661033378657
1730215614536304384,11.27,-0.48,10.54,0.05,9.66,-1.18,1.65,-2.6,1.74,0.32,5.5956248842117295,-1.3315111356874867,1.5462452797614232
1730215614636378624,11.27,-0.48,10.54,0.05,9.65,-1.18,1.65,-2.6,1.74,0.32,5.5956248842117295,-1.3315111356874867,1.546238603941718
