timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730821379967765331,4.968712829816786,-0.9592398781124363,1.3421934640573805,3.05,0.5,2.05,-2.21,10.34,-1.55,10.22,1.36,7.14,-5.78
1730821380067682505,4.968955589245942,-0.959805884799283,1.3421736223556182,3.05,0.5,2.05,-2.21,10.34,-1.55,10.22,1.36,7.14,-5.78
1730821380167667389,4.9697446198047395,-0.9609471715237092,1.3422927149099597,3.05,0.5,2.05,-2.21,10.34,-1.55,10.22,1.36,7.14,-5.78
1730821380267801523,4.968624091415707,-0.95955440841677,1.3422916300005097,3.05,0.49,2.05,-2.21,10.33,-1.54,10.22,1.36,7.14,-5.78
1730821380367643356,4.969172818297443,-0.9600881370788446,1.3421046075887593,3.05,0.49,2.05,-2.21,10.33,-1.54,10.22,1.35,7.14,-5.78
1730821380467715502,4.968986146407837,-0.9597985577216632,1.3423340117911293,3.05,0.49,2.05,-2.21,10.33,-1.54,10.22,1.35,7.14,-5.78
1730821380567714453,4.969514010312386,-0.9599471811991753,1.3420955662905791,3.05,0.49,2.06,-2.21,10.33,-1.54,10.22,1.35,7.14,-5.78
1730821380667709351,4.969544460782359,-0.9595274708057451,1.342339317201049,3.05,0.49,2.06,-2.21,10.33,-1.54,10.22,1.35,7.13,-5.77
1730821380767802238,4.968935127821768,-0.9600952903054196,1.342254786609958,3.05,0.49,2.06,-2.21,10.33,-1.54,10.22,1.35,7.13,-5.77
1730821380867807388,4.969701090005525,-0.9602926570182508,1.3420945435615435,3.05,0.49,2.06,-2.21,10.33,-1.54,10.22,1.35,7.13,-5.77
1730821380967791319,4.968407050215841,-0.9595260347509096,1.3420804237188049,3.05,0.48,2.06,-2.21,10.32,-1.53,10.22,1.35,7.13,-5.77
1730821381067642450,4.96920060879307,-0.9603981989484094,1.3419945767178052,3.05,0.48,2.06,-2.21,10.32,-1.53,10.22,1.34,7.13,-5.77
1730821381167782307,4.969324406310499,-0.9600685969531964,1.342131812935788,3.05,0.48,2.06,-2.21,10.32,-1.53,10.22,1.34,7.13,-5.77
1730821381267874241,4.969416809497458,-0.9595846912585786,1.3421930917038805,3.05,0.48,2.07,-2.21,10.32,-1.53,10.22,1.34,7.13,-5.77
1730821381367696285,4.969680548748953,-0.959538884817509,1.3421062212765114,3.05,0.48,2.07,-2.21,10.32,-1.53,10.22,1.34,7.12,-5.76
1730821381467736244,4.968786361287993,-0.9597327371557225,1.342377785246583,3.05,0.48,2.07,-2.21,10.32,-1.53,10.22,1.34,7.12,-5.76
1730821381567695379,4.968980430232705,-0.9603129265721844,1.3424183294029246,3.05,0.48,2.07,-2.21,10.32,-1.53,10.22,1.34,7.12,-5.76
1730821381667668343,4.969112948561145,-0.9599842597143096,1.3423765462387556,3.05,0.47,2.07,-2.21,10.31,-1.52,10.22,1.34,7.12,-5.76
1730821381767738342,4.969835858052262,-0.9610896015334129,1.3421311632526964,3.05,0.47,2.07,-2.21,10.31,-1.52,10.22,1.33,7.12,-5.76
1730821381867717266,4.969737642758473,-0.9595317834280861,1.3420922236124624,3.05,0.47,2.07,-2.21,10.31,-1.52,10.22,1.33,7.12,-5.76
1730821381967755318,4.96919890215872,-0.9607283497396666,1.3422841736943272,3.05,0.47,2.07,-2.21,10.31,-1.52,10.22,1.33,7.12,-5.76
1730821382067759275,4.969626521408065,-0.9597132044389167,1.3421301837962933,3.06,0.46,2.1,-2.21,10.3,-1.52,10.22,1.31,7.12,-5.74
1730821382167621374,4.969097699617037,-0.959439505319398,1.3422620390253934,3.06,0.45,2.12,-2.2,10.29,-1.52,10.23,1.28,7.12,-5.73
1730821382267712355,4.969075332386997,-0.959902361169592,1.3422600929098722,3.06,0.45,2.15,-2.2,10.28,-1.52,10.23,1.26,7.12,-5.72
1730821382367704391,4.953826631465919,-0.9402573129344876,1.3497211712849841,3.06,0.44,2.17,-2.2,10.27,-1.52,10.24,1.23,7.12,-5.7
1730821382467761278,4.87529671142773,-0.8208947046764115,1.3963199993308144,3.07,0.43,2.2,-2.2,10.26,-1.52,10.24,1.21,7.12,-5.69
1730821382567799330,4.789642522296745,-0.6890025917929319,1.4461839396379057,3.07,0.42,2.22,-2.19,10.24,-1.52,10.25,1.18,7.12,-5.67
1730821382667652369,4.765731687054345,-0.6450357099858479,1.4595200351785549,3.07,0.41,2.25,-2.19,10.23,-1.52,10.25,1.16,7.12,-5.66
1730821382767768383,4.753389706124395,-0.6090163577439665,1.4670023253076827,3.07,0.4,2.27,-2.19,10.22,-1.52,10.26,1.13,7.12,-5.65
1730821382867713451,4.746614737597993,-0.5785423822979716,1.4723156233759098,3.08,0.4,2.3,-2.19,10.21,-1.52,10.27,1.11,7.12,-5.63
1730821382967696428,4.7529564145484215,-0.5557699484424496,1.4719299782733444,3.08,0.39,2.32,-2.18,10.2,-1.52,10.27,1.09,7.12,-5.62
1730821383067643404,4.762238938072906,-0.5456033090509713,1.4688643010924225,3.12,0.35,2.41,-2.17,10.12,-1.51,10.23,1.06,7.09,-5.58
1730821383167683363,4.800146137978043,-0.5615927724453913,1.4524230059472272,3.16,0.32,2.5,-2.15,10.05,-1.5,10.19,1.04,7.07,-5.54
1730821383267618418,4.857106492201919,-0.5911083432566131,1.4270133257655684,3.2,0.28,2.59,-2.14,9.97,-1.5,10.15,1.02,7.05,-5.5
1730821383367718458,4.896745360873357,-0.6133125866916473,1.4091218356137232,3.24,0.25,2.68,-2.13,9.89,-1.49,10.11,1.0,7.03,-5.45
1730821383467695475,4.913579031547785,-0.6114608878342636,1.4026153043580485,3.29,0.21,2.77,-2.11,9.82,-1.48,10.07,0.98,7.01,-5.41
1730821383567732334,4.924437881442352,-0.5983092171236686,1.399476226466616,3.33,0.17,2.86,-2.1,9.74,-1.47,10.02,0.95,6.98,-5.37
1730821383667745352,4.94304296451309,-0.5897329760744683,1.3930073337200237,3.37,0.14,2.96,-2.09,9.66,-1.46,9.98,0.93,6.96,-5.33
1730821383767643452,4.961421937974798,-0.5854097470550352,1.3854440271102464,3.41,0.1,3.05,-2.07,9.59,-1.46,9.94,0.91,6.94,-5.29
1730821383867671490,4.977750562961141,-0.5852001265276885,1.3790340995867612,3.45,0.07,3.14,-2.06,9.51,-1.45,9.9,0.89,6.92,-5.25
1730821383967734337,5.001098057110362,-0.589427102034467,1.3686587568669264,3.49,0.03,3.23,-2.05,9.43,-1.44,9.86,0.87,6.9,-5.21
1730821384067647457,5.027753251367766,-0.5957159123025033,1.356142850199772,3.52,-0.01,3.35,-2.02,9.34,-1.43,9.81,0.84,6.87,-5.14
1730821384167606354,5.070582280750596,-0.6117667468675183,1.337046286790849,3.55,-0.06,3.47,-2.0,9.25,-1.42,9.76,0.81,6.84,-5.08
1730821384267651320,5.099832927645869,-0.6271261454983317,1.3234477068596826,3.57,-0.1,3.59,-1.98,9.16,-1.41,9.7,0.78,6.81,-5.02
1730821384367638350,5.143159333747356,-0.6540105906459037,1.302376993662739,3.6,-0.14,3.71,-1.96,9.07,-1.39,9.65,0.74,6.79,-4.96
1730821384467562199,5.1860203771213085,-0.6824616583404102,1.2810877292246068,3.63,-0.19,3.83,-1.94,8.98,-1.38,9.6,0.71,6.76,-4.89
1730821384567572355,5.244876742111515,-0.7236986262233733,1.2506841950404401,3.66,-0.23,3.95,-1.91,8.89,-1.37,9.55,0.68,6.73,-4.83
1730821384667594433,5.2798551587069875,-0.7490335646973378,1.2322921777577833,3.68,-0.28,4.07,-1.89,8.8,-1.36,9.49,0.65,6.7,-4.77
1730821384767624378,5.327502155672306,-0.793402282996015,1.2060798851012806,3.71,-0.32,4.19,-1.87,8.71,-1.35,9.44,0.62,6.68,-4.7
1730821384867613316,5.377521277156179,-0.8375262920198807,1.1789515079790733,3.74,-0.36,4.31,-1.85,8.62,-1.34,9.39,0.59,6.65,-4.64
1730821384967609406,5.435202487476745,-0.9037283070865016,1.1447072760448103,3.77,-0.41,4.43,-1.83,8.53,-1.33,9.34,0.56,6.62,-4.58
1730821385067522287,5.471198066066968,-0.9437327263880024,1.123664322391042,3.8,-0.48,4.56,-1.79,8.46,-1.33,9.28,0.53,6.6,-4.49
1730821385167469263,5.515533719489129,-1.0028086456683907,1.0951959805199485,3.84,-0.54,4.68,-1.75,8.39,-1.32,9.22,0.49,6.58,-4.4
1730821385267517328,5.55941894871458,-1.0510899456520724,1.0681495557222302,3.88,-0.61,4.8,-1.71,8.32,-1.32,9.16,0.46,6.56,-4.31
1730821385367556334,5.608681066751684,-1.1149593110585878,1.0364965288288952,3.92,-0.68,4.93,-1.67,8.25,-1.32,9.1,0.42,6.55,-4.23
1730821385467504501,5.6321411029773145,-1.1282143298213028,1.0251191904016497,3.96,-0.75,5.05,-1.63,8.18,-1.32,9.04,0.39,6.53,-4.14
1730821385567638397,5.647120641983849,-1.0987615650257923,1.0287339088266951,4.0,-0.82,5.18,-1.6,8.12,-1.31,8.98,0.35,6.51,-4.05
1730821385667551517,5.643241640606952,-1.0120533638191895,1.0516161515196019,4.03,-0.89,5.3,-1.56,8.05,-1.31,8.92,0.31,6.49,-3.96
1730821385767643452,5.6284070497646175,-0.8695323481117023,1.0902728927558127,4.07,-0.96,5.42,-1.52,7.98,-1.31,8.86,0.28,6.47,-3.87
1730821385867649555,5.616147098873823,-0.7832335784934139,1.1145359657156404,4.11,-1.02,5.55,-1.48,7.91,-1.3,8.8,0.24,6.45,-3.79
1730821385967766285,5.59995646189293,-0.6739038617227977,1.1443871940614776,4.15,-1.09,5.67,-1.44,7.84,-1.3,8.73,0.21,6.43,-3.7
1730821386067742348,5.574147214087905,-0.5428570330824325,1.1803479561234964,4.18,-1.18,5.78,-1.39,7.77,-1.32,8.69,0.19,6.39,-3.58
1730821386167643547,5.555641151627358,-0.45037995543253384,1.2051164688164047,4.21,-1.27,5.89,-1.35,7.7,-1.34,8.64,0.17,6.36,-3.45
1730821386267654419,5.538876895323238,-0.3790930719617065,1.2244593628411202,4.24,-1.36,6.01,-1.3,7.64,-1.36,8.59,0.16,6.32,-3.33
1730821386367601395,5.514003885923,-0.2823973658540031,1.2504634576149385,4.27,-1.44,6.12,-1.25,7.57,-1.38,8.54,0.14,6.29,-3.2
1730821386467597485,5.489143811717648,-0.18874553348097356,1.2760848604359025,4.3,-1.53,6.23,-1.21,7.5,-1.4,8.49,0.12,6.25,-3.08
1730821386567548513,5.452377067936775,-0.07106118522350213,1.3086240926029384,4.33,-1.62,6.34,-1.16,7.43,-1.42,8.44,0.11,6.22,-2.96
1730821386667612553,5.423960428413428,0.009085379821956563,1.3310289491877616,4.36,-1.71,6.46,-1.12,7.36,-1.44,8.39,0.09,6.18,-2.83
1730821386767582417,5.392499629212276,0.09956724747821832,1.3549368108555169,4.39,-1.8,6.57,-1.07,7.29,-1.46,8.34,0.08,6.14,-2.71
1730821386867583513,5.378414038157889,0.16724219715574606,1.3703487316598884,4.42,-1.88,6.68,-1.02,7.22,-1.47,8.29,0.06,6.11,-2.59
1730821386967567444,5.368733888407016,0.23470822559665971,1.383734892752988,4.45,-1.97,6.79,-0.98,7.16,-1.49,8.24,0.04,6.07,-2.46
1730821387067560434,5.351924573310798,0.2889196642763614,1.3954131773665388,4.49,-2.06,6.91,-0.99,7.09,-1.48,8.18,0.02,5.99,-2.38
1730821387167595387,5.335290080005936,0.3260961623357319,1.4069697309405724,4.52,-2.14,7.04,-1.01,7.03,-1.47,8.13,-0.01,5.91,-2.3
1730821387267580509,5.3250374084738645,0.38445883385640034,1.415668698272401,4.56,-2.23,7.16,-1.03,6.97,-1.46,8.07,-0.03,5.83,-2.22
1730821387367488384,5.3199975507486075,0.42666541060585295,1.420644097440298,4.59,-2.31,7.28,-1.05,6.9,-1.45,8.01,-0.06,5.74,-2.13
1730821387467524529,5.337685303889355,0.4772681061217128,1.420062663194925,4.63,-2.4,7.4,-1.07,6.84,-1.44,7.95,-0.08,5.66,-2.05
1730821387567619324,5.3456341555814735,0.5056272703413958,1.4186699546610337,4.67,-2.48,7.52,-1.09,6.78,-1.43,7.9,-0.11,5.58,-1.97
1730821387667664289,5.361652026545245,0.5182458967192436,1.4135732270689312,4.7,-2.57,7.64,-1.11,6.71,-1.42,7.84,-0.13,5.5,-1.89
1730821387767615318,5.3909441369161915,0.5237175177417552,1.402295733980644,4.74,-2.65,7.76,-1.13,6.65,-1.41,7.78,-0.16,5.41,-1.81
1730821387867669582,5.424952280022653,0.5165922333166539,1.386373404813292,4.77,-2.74,7.88,-1.15,6.59,-1.39,7.72,-0.18,5.33,-1.72
1730821387967598438,5.4790944201702345,0.4912566739491293,1.3628882841752104,4.81,-2.82,8.0,-1.17,6.52,-1.38,7.66,-0.2,5.25,-1.64
1730821388067538261,5.524265332847232,0.4788163049299925,1.3429420542505839,4.85,-2.9,8.11,-1.21,6.44,-1.4,7.62,-0.24,5.12,-1.56
1730821388167546272,5.563011073956664,0.43548093497002105,1.3219115281743667,4.91,-2.97,8.22,-1.24,6.36,-1.42,7.57,-0.28,5.04,-1.49
1730821388267596483,5.6158099775627335,0.3977886772639292,1.2967145841005414,4.96,-3.04,8.32,-1.28,6.28,-1.43,7.53,-0.32,4.97,-1.41
1730821388367609262,5.667398916051903,0.366478997047885,1.271544757576973,5.02,-3.11,8.43,-1.32,6.19,-1.45,7.48,-0.36,4.89,-1.34
1730821388467593431,5.727977225152628,0.32963101422774876,1.2414787580082902,5.08,-3.18,8.54,-1.36,6.11,-1.47,7.43,-0.4,4.81,-1.27
1730821388567501307,5.76069841052465,0.30370359256802293,1.2231620984116338,5.13,-3.25,8.64,-1.4,6.03,-1.48,7.39,-0.43,4.74,-1.19
1730821388667559385,5.8058614220069895,0.2687885161752326,1.199671490125193,5.19,-3.32,8.75,-1.44,5.95,-1.5,7.34,-0.47,4.66,-1.12
1730821388767690420,5.851833842390139,0.2366112736784316,1.1778961292926884,5.24,-3.39,8.86,-1.47,5.87,-1.52,7.29,-0.51,4.58,-1.05
1730821388867525578,5.903884228878622,0.19363639091055362,1.1503791752225088,5.3,-3.46,8.96,-1.51,5.78,-1.53,7.25,-0.55,4.5,-0.97
1730821388967575550,5.92565356411176,0.1884252351841258,1.1415601279095884,5.36,-3.54,9.07,-1.55,5.7,-1.55,7.2,-0.59,4.43,-0.9
1730821389067603350,5.945151782856064,0.2129337176199344,1.1412777485669243,5.41,-3.6,9.16,-1.58,5.62,-1.58,7.13,-0.61,4.36,-0.82
1730821389167594433,5.953364667330387,0.24896716535299124,1.1427997716045748,5.46,-3.67,9.26,-1.6,5.53,-1.61,7.06,-0.64,4.3,-0.73
1730821389267598391,5.962365363234068,0.3056916248256025,1.1505929958527001,5.51,-3.73,9.35,-1.63,5.45,-1.65,6.99,-0.66,4.23,-0.64
1730821389367591381,5.97279121308852,0.3414288833713073,1.1544028425401356,5.57,-3.8,9.44,-1.65,5.36,-1.68,6.92,-0.69,4.16,-0.56
1730821389467613459,5.982380230163982,0.36971593882658804,1.1563076153688887,5.62,-3.86,9.54,-1.67,5.28,-1.71,6.86,-0.71,4.1,-0.47
1730821389567640543,5.993767425970759,0.40181073028862735,1.1581415196367277,5.67,-3.93,9.63,-1.7,5.19,-1.75,6.79,-0.74,4.03,-0.39
1730821389667641401,6.011183375102595,0.43260810269603645,1.1589366159403396,5.72,-4.0,9.72,-1.72,5.11,-1.78,6.72,-0.76,3.97,-0.3
1730821389767626286,6.03065604017962,0.4700559989425972,1.1576130873417325,5.77,-4.06,9.82,-1.75,5.02,-1.81,6.65,-0.79,3.9,-0.22
1730821389867651224,6.041806296232684,0.49021809072771894,1.1557790752789985,5.83,-4.13,9.91,-1.77,4.94,-1.84,6.58,-0.81,3.83,-0.13
1730821389967666388,6.058350734686403,0.515645521331132,1.1553385885101,5.88,-4.19,10.0,-1.8,4.85,-1.88,6.51,-0.84,3.77,-0.05
1730821390067678213,6.0784652026169805,0.5373038824813261,1.1524565758608851,5.93,-4.24,10.08,-1.79,4.78,-1.9,6.42,-0.87,3.71,0.01
1730821390167668343,6.0994265782363595,0.5749829151997312,1.152792120811754,5.99,-4.29,10.15,-1.78,4.71,-1.92,6.33,-0.91,3.65,0.06
1730821390267685413,6.114991980015932,0.6044519439085114,1.151994467732937,6.04,-4.34,10.23,-1.77,4.64,-1.94,6.24,-0.95,3.59,0.12
1730821390367586374,6.128714103376122,0.6155228699226787,1.149598628470053,6.1,-4.39,10.3,-1.75,4.58,-1.97,6.15,-0.99,3.53,0.17
1730821390467676401,6.158774916346431,0.6307080676127512,1.1368950801666071,6.15,-4.44,10.37,-1.74,4.51,-1.99,6.06,-1.03,3.47,0.22
1730821390567680359,6.208037034224345,0.5804639945043057,1.1091399807424147,6.21,-4.49,10.45,-1.73,4.44,-2.01,5.97,-1.07,3.41,0.28
1730821390667687416,6.25039134540577,0.5422030141218062,1.0855329682327388,6.26,-4.54,10.52,-1.72,4.37,-2.03,5.88,-1.1,3.35,0.33
1730821390767687321,6.284112084136503,0.5052482354465845,1.0625381715921296,6.32,-4.59,10.6,-1.71,4.3,-2.05,5.79,-1.14,3.29,0.39
1730821390867683411,6.312491298669026,0.47797683254424556,1.0442236033263026,6.37,-4.64,10.67,-1.7,4.23,-2.08,5.7,-1.18,3.23,0.44
1730821390967742443,6.322522973251593,0.5227928410201292,1.0514319292311598,6.43,-4.69,10.74,-1.69,4.16,-2.1,5.61,-1.22,3.17,0.5
1730821391067729473,6.343482155852746,0.5649440731104971,1.054761694694924,6.47,-4.74,10.79,-1.69,4.08,-2.11,5.59,-1.29,3.16,0.52
1730821391167665482,6.363936381242473,0.5717429171915802,1.048348435248594,6.51,-4.79,10.83,-1.69,4.0,-2.12,5.58,-1.36,3.15,0.54
1730821391267658472,6.376497238807061,0.6266873242982538,1.0567527808462747,6.56,-4.84,10.87,-1.7,3.92,-2.13,5.57,-1.43,3.15,0.56
1730821391367762566,6.388727398794591,0.678332739412792,1.0582320978853328,6.6,-4.9,10.91,-1.7,3.84,-2.14,5.55,-1.5,3.14,0.58
1730821391467730522,6.395154223805467,0.774018370399377,1.076518517857328,6.65,-4.95,10.95,-1.7,3.75,-2.15,5.54,-1.58,3.14,0.6
1730821391567739487,6.387178453131587,0.8520372478858302,1.096989971343995,6.69,-5.0,10.99,-1.7,3.67,-2.16,5.52,-1.65,3.13,0.61
1730821391667681456,6.3745257510292905,0.9587146294649495,1.124528444983239,6.73,-5.05,11.03,-1.71,3.59,-2.17,5.51,-1.72,3.13,0.63
1730821391767634392,6.35597828526504,1.065889903079636,1.1536319836987738,6.78,-5.1,11.07,-1.71,3.51,-2.18,5.5,-1.79,3.12,0.65
1730821391867632389,6.344981456558278,1.1347335514665529,1.171614551421077,6.82,-5.16,11.12,-1.71,3.42,-2.2,5.48,-1.86,3.12,0.67
1730821391967833519,6.324783888220352,1.2494639761910369,1.202202418670708,6.87,-5.21,11.16,-1.72,3.34,-2.21,5.47,-1.93,3.11,0.69
1730821392067760468,6.3028167113470825,1.3395322845482336,1.2265501828987104,6.9,-5.23,11.16,-1.72,3.29,-2.23,5.46,-2.02,3.11,0.69
1730821392167602301,6.287273748464825,1.407446498771779,1.2449274831506663,6.94,-5.25,11.17,-1.73,3.24,-2.25,5.44,-2.11,3.1,0.69
1730821392267696381,6.253498178769846,1.5185282811166234,1.277406122836672,6.98,-5.27,11.17,-1.74,3.19,-2.26,5.43,-2.2,3.1,0.69
1730821392367640495,6.224063924112644,1.5957357819150455,1.3045719825376516,7.02,-5.3,11.18,-1.75,3.14,-2.28,5.42,-2.3,3.1,0.69
1730821392467611313,6.195930889175846,1.6751523869538056,1.3282705781146447,7.06,-5.32,11.18,-1.76,3.09,-2.3,5.4,-2.39,3.1,0.69
1730821392567605495,6.180010308027857,1.7394850141808305,1.3435208723026215,7.1,-5.34,11.19,-1.77,3.05,-2.32,5.39,-2.48,3.09,0.69
1730821392667610407,6.183416159275654,1.7673859828201532,1.3456126363138912,7.13,-5.36,11.19,-1.77,3.0,-2.34,5.37,-2.57,3.09,0.69
1730821392767551422,6.204194919515546,1.7939323056116918,1.3406046936203615,7.17,-5.38,11.2,-1.78,2.95,-2.36,5.36,-2.66,3.09,0.69
1730821392867535353,6.223241251723072,1.816003523769778,1.335346425851514,7.21,-5.41,11.21,-1.79,2.9,-2.38,5.35,-2.75,3.09,0.69
1730821392967503309,6.257206287817299,1.8128299170907702,1.3209408919323609,7.25,-5.43,11.21,-1.8,2.85,-2.4,5.33,-2.84,3.08,0.69
1730821393067597389,6.295021477203953,1.7943581146682073,1.3035285455770078,7.24,-5.44,11.21,-1.8,2.82,-2.39,5.31,-2.91,3.08,0.69
1730821393167502403,6.350043474223469,1.755017936334798,1.275913708536336,7.24,-5.46,11.21,-1.79,2.79,-2.39,5.29,-2.99,3.08,0.69
1730821393267462492,6.419282512934104,1.6975335953096458,1.2391437598265371,7.23,-5.47,11.2,-1.79,2.76,-2.38,5.27,-3.06,3.07,0.69
1730821393367481470,6.474145818355873,1.6514302981389464,1.2101155265935246,7.23,-5.48,11.2,-1.79,2.73,-2.38,5.24,-3.13,3.07,0.69
1730821393467627525,6.5215959380866,1.60798933795781,1.1833356933733372,7.22,-5.5,11.2,-1.79,2.7,-2.37,5.22,-3.21,3.07,0.69
1730821393567453384,6.570665099758182,1.5619907994612774,1.155985929506945,7.22,-5.51,11.19,-1.79,2.67,-2.37,5.2,-3.28,3.07,0.69
1730821393667488337,6.6045494922223345,1.53033756915583,1.1343151159253424,7.21,-5.52,11.19,-1.78,2.64,-2.36,5.18,-3.36,3.06,0.69
1730821393767487288,6.6608816975252445,1.4721747148744764,1.1009533018006294,7.21,-5.54,11.19,-1.78,2.61,-2.35,5.16,-3.43,3.06,0.69
1730821393867537498,6.702592944991062,1.4262528429246153,1.0753547674719872,7.2,-5.55,11.18,-1.78,2.58,-2.35,5.14,-3.51,3.06,0.69
1730821393967590570,6.74515030459528,1.3779405050064033,1.049727105189729,7.2,-5.57,11.18,-1.78,2.55,-2.34,5.11,-3.58,3.06,0.69
1730821394067535400,6.78431723878181,1.3291950665911867,1.023943899478826,7.18,-5.55,11.18,-1.78,2.55,-2.34,5.1,-3.66,3.06,0.69
1730821394167559385,6.813082710553868,1.2883354413777106,1.004063827652807,7.17,-5.53,11.17,-1.77,2.54,-2.35,5.09,-3.74,3.06,0.69
1730821394267471313,6.850549274898445,1.2394903911866932,0.9793163768165047,7.16,-5.52,11.17,-1.77,2.54,-2.35,5.08,-3.83,3.06,0.69
1730821394367376328,6.896314432234247,1.1758639114290619,0.9472929227469272,7.15,-5.5,11.17,-1.77,2.54,-2.35,5.07,-3.91,3.06,0.69
1730821394467508554,6.9317744199101226,1.1214324080665143,0.9207644773207656,7.14,-5.48,11.16,-1.77,2.54,-2.35,5.06,-3.99,3.06,0.69
1730821394567488432,6.967888153663704,1.0659559725243406,0.8947344590412938,7.13,-5.47,11.16,-1.77,2.54,-2.35,5.05,-4.07,3.06,0.69
1730821394667635441,6.989034098571026,1.0250376677360142,0.8755204178319517,7.12,-5.45,11.16,-1.76,2.54,-2.35,5.04,-4.16,3.06,0.69
1730821394767583609,7.021955500596881,0.9715448372271962,0.8505475995207799,7.11,-5.43,11.16,-1.76,2.54,-2.35,5.03,-4.24,3.06,0.69
1730821394867569447,7.052527532481267,0.957230382928919,0.8372097760056965,7.1,-5.42,11.15,-1.76,2.54,-2.35,5.01,-4.32,3.06,0.69
1730821394967471361,7.073912290193757,0.9752858814231316,0.8361078832517002,7.09,-5.4,11.15,-1.76,2.54,-2.35,5.0,-4.4,3.06,0.69
1730821395067543507,7.098255157135876,0.9996072499834046,0.8373154934914144,7.1,-5.4,11.15,-1.76,2.54,-2.35,5.0,-4.47,3.06,0.69
1730821395167495489,7.114370541790107,1.021293837891603,0.8390071952469613,7.12,-5.4,11.14,-1.75,2.54,-2.35,5.0,-4.53,3.06,0.69
1730821395267620325,7.137951228121414,1.0458207777066686,0.84012297580281,7.14,-5.4,11.14,-1.75,2.54,-2.36,5.0,-4.6,3.06,0.69
1730821395367594242,7.168433983055985,1.0752576874914852,0.8406388676797494,7.16,-5.4,11.14,-1.75,2.54,-2.36,5.0,-4.67,3.06,0.68
1730821395467624426,7.19013247216081,1.098997503694695,0.8412164256037503,7.18,-5.4,11.13,-1.75,2.54,-2.36,5.0,-4.73,3.06,0.68
1730821395567590475,7.215370433681786,1.120786886490504,0.8414615567859054,7.2,-5.4,11.13,-1.74,2.54,-2.36,5.0,-4.8,3.06,0.68
1730821395667612314,7.232944402930398,1.1387838040197866,0.8420881535313144,7.22,-5.4,11.13,-1.74,2.54,-2.36,5.0,-4.86,3.06,0.68
1730821395767567396,7.264728853722983,1.1668455583522601,0.8426305444363548,7.24,-5.4,11.12,-1.74,2.54,-2.36,5.0,-4.93,3.06,0.68
1730821395867540359,7.291434011182224,1.179019065822756,0.8396668696044582,7.26,-5.4,11.12,-1.74,2.54,-2.36,5.0,-4.99,3.06,0.68
1730821395967465401,7.314768896566521,1.155277695212447,0.8267593450475877,7.28,-5.4,11.12,-1.74,2.54,-2.36,5.0,-5.06,3.06,0.68
1730821396067476511,7.345247400835636,1.0954967191585454,0.7985439339414327,7.28,-5.41,11.12,-1.73,2.54,-2.36,5.01,-5.11,3.06,0.68
1730821396167533398,7.38240197237204,1.0074749827271776,0.7613894056046937,7.28,-5.42,11.11,-1.73,2.54,-2.36,5.02,-5.15,3.07,0.68
1730821396267503262,7.405735923608507,0.9489720237737412,0.7345115948962042,7.28,-5.43,11.11,-1.73,2.54,-2.37,5.03,-5.2,3.07,0.68
1730821396367534399,7.427857535054892,0.8858181273106867,0.7075690375391537,7.28,-5.44,11.11,-1.73,2.53,-2.37,5.04,-5.25,3.07,0.68
1730821396467561245,7.450663214772964,0.8568683056901171,0.6923889153071447,7.28,-5.46,11.1,-1.73,2.53,-2.37,5.04,-5.29,3.07,0.68
1730821396567508459,7.468939732035331,0.8689115497620209,0.6920275683545257,7.28,-5.47,11.1,-1.72,2.53,-2.37,5.05,-5.34,3.07,0.68
1730821396667509317,7.502407045173489,0.9079209306784674,0.6972760547391704,7.28,-5.48,11.1,-1.72,2.53,-2.37,5.06,-5.39,3.07,0.68
1730821396767536402,7.530809411004218,0.9334087404305078,0.6998365878677429,7.28,-5.49,11.09,-1.72,2.53,-2.37,5.07,-5.43,3.07,0.68
1730821396867518425,7.5577152812895365,0.9629202993001387,0.7034593772509828,7.28,-5.5,11.09,-1.72,2.53,-2.37,5.08,-5.48,3.07,0.68
1730821396967427254,7.580749058709732,0.9853055048165407,0.7056778661646861,7.28,-5.51,11.09,-1.72,2.53,-2.37,5.09,-5.53,3.07,0.68
1730821397067467451,7.617041639525675,1.018691410033389,0.7089872105851053,7.28,-5.51,11.08,-1.71,2.53,-2.37,5.07,-5.55,3.07,0.68
1730821397167514324,7.644350694961102,1.0495014535811493,0.7124511512557286,7.27,-5.5,11.08,-1.71,2.53,-2.37,5.06,-5.58,3.07,0.68
1730821397267428398,7.667595364292826,1.0437332141094187,0.7034804766206638,7.27,-5.5,11.08,-1.71,2.53,-2.37,5.05,-5.6,3.07,0.68
1730821397367443323,7.687002739579131,1.015286034648241,0.689192568369236,7.27,-5.49,11.08,-1.71,2.53,-2.38,5.04,-5.63,3.07,0.68
1730821397467396259,7.708595992138629,0.9612824152216972,0.6642665754513312,7.27,-5.49,11.07,-1.71,2.53,-2.38,5.03,-5.65,3.07,0.68
1730821397567395449,7.733576587683858,0.8825271188708432,0.630472857273709,7.27,-5.48,11.07,-1.7,2.53,-2.38,5.02,-5.68,3.07,0.67
1730821397667422295,7.750734487958381,0.8208790621975321,0.6045274307804344,7.27,-5.48,11.07,-1.7,2.53,-2.38,5.01,-5.7,3.07,0.67
