Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730214581945669376,9.75,-2.57,10.46,-0.19,2.72,-2.43,3.24,0.38,6.38,-6.82,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582045482496,9.75,-2.57,10.48,-0.19,2.73,-2.43,3.24,0.38,6.38,-6.82,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582145539328,9.75,-2.58,10.49,-0.19,2.73,-2.43,3.24,0.39,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582245493504,9.75,-2.58,10.51,-0.19,2.73,-2.44,3.24,0.39,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582345352448,9.75,-2.58,10.53,-0.18,2.74,-2.44,3.24,0.39,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582445537280,9.75,-2.58,10.54,-0.18,2.74,-2.45,3.24,0.39,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582545476352,9.75,-2.59,10.56,-0.18,2.74,-2.45,3.24,0.39,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.30469039818328
1730214582645390336,9.75,-2.59,10.58,-0.18,2.74,-2.46,3.24,0.4,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3046447471356135
1730214582745389312,9.74,-2.59,10.59,-0.18,2.75,-2.46,3.23,0.4,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3045534519995794
1730214582845463296,9.74,-2.59,10.61,-0.18,2.75,-2.46,3.23,0.4,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3043635898980814
1730214582945385216,9.74,-2.6,10.62,-0.17,2.75,-2.47,3.23,0.4,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.304306920014008
1730214583045394432,9.74,-2.6,10.64,-0.17,2.75,-2.47,3.23,0.4,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3042410134534204
1730214583145359360,9.74,-2.6,10.66,-0.17,2.76,-2.48,3.23,0.4,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3044294024222145
1730214583245434368,9.74,-2.6,10.67,-0.17,2.76,-2.48,3.23,0.41,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3046484678715875
1730214583345339392,9.74,-2.6,10.69,-0.17,2.76,-2.48,3.23,0.41,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.304881561200366
1730214583445447424,9.74,-2.61,10.71,-0.17,2.76,-2.49,3.23,0.41,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3049314793941553
1730214583545332480,9.74,-2.61,10.72,-0.17,2.77,-2.49,3.23,0.41,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3049856739453265
1730214583645358336,9.74,-2.61,10.74,-0.16,2.77,-2.5,3.22,0.41,6.38,-6.81,10.83482021595969,1.8512798131573271,-3.3050307391975178
1730214583745450496,9.74,-2.61,10.76,-0.16,2.77,-2.5,3.22,0.42,6.38,-6.8,10.83482021595969,1.8512798131573271,-3.3049994940371517
1730214583845512448,9.74,-2.62,10.77,-0.16,2.78,-2.51,3.22,0.42,6.38,-6.8,10.83482021595969,1.8512798131573271,-3.305067441129482
1730214583945474304,9.74,-2.62,10.79,-0.16,2.78,-2.51,3.22,0.42,6.38,-6.8,10.83482021595969,1.8512798131573271,-3.305305399904874
1730214584045346304,9.73,-2.62,10.78,-0.15,2.78,-2.51,3.22,0.42,6.38,-6.8,10.83482021595969,1.8512798131573271,-3.305698422403232
