timestamp_ns,x,y,yaw_rad
1730221890532685280,4.745935650128299,-3.3621774039363874,1.8628834370422023
1730221890552698612,4.7433841555815945,-3.3536709322963674,1.8622657834422374
1730221890572697163,4.740071062079614,-3.342606355347421,1.8607794574237022
1730221890592720270,4.737056894145152,-3.332478025401775,1.8594541113723075
1730221890612684727,4.733813507360907,-3.3215421910866496,1.8581394288945756
1730221890632772207,4.730296156042399,-3.309635115294949,1.8568934245533535
1730221890652733564,4.726938636391678,-3.2982088160056335,1.8557040515083334
1730221890672715902,4.723558566931342,-3.2866517327522846,1.8542687435380005
1730221890692683697,4.720016855558843,-3.2744722564662876,1.852641769010841
1730221890712665081,4.715690339589587,-3.259558916903714,1.8510029349639796
1730221890732711792,4.7064836086361055,-3.2400324185020253,1.8513973901003906
1730221890752757072,4.701390636214986,-3.2224185130361587,1.8500312891582873
1730221890772750378,4.696916262238489,-3.2067895389413685,1.8485936922570938
1730221890792696714,4.6924285146348605,-3.1910324045546687,1.8472961869572129
1730221890812747240,4.684585616965689,-3.1635530598108943,1.8459513635808011
1730221890832710743,4.679004438856595,-3.1437443399917093,1.8440260118174152
1730221890852715969,4.674380053175145,-3.127142017133105,1.842155724050997
1730221890872725248,4.6690542183003085,-3.107969541501447,1.8404446708145823
1730221890892697573,4.6640129132713355,-3.0896764421647127,1.8386531802356376
1730221890912708521,4.658742179089579,-3.0704356627349103,1.836740289650778
1730221890932687283,4.6572694071140095,-3.0423998592192056,1.8314631402663342
1730221890952718496,4.65206394548038,-3.022854748892094,1.8297087912459513
1730221890972736597,4.647120196816788,-3.0041594943475936,1.8286645783251096
1730221890992727041,4.641982529485627,-2.984654577534833,1.8273619522199238
1730221891012722492,4.636822856459472,-2.9649586839873336,1.825846371413999
1730221891032699347,4.633437440148308,-2.951791246384291,1.8240802513622645
1730221891052706003,4.628509326022959,-2.93273659215507,1.8223989341009421
1730221891072782993,4.623642652364525,-2.913769726820835,1.820779053465852
1730221891092684746,4.618787443746486,-2.8947179642220355,1.8192105064257948
1730221891112710476,4.613899642645614,-2.875419445530543,1.8177378131853692
1730221891132683992,4.6140696921672575,-2.8491552799292705,1.8156942102096376
1730221891152719736,4.6093772562401085,-2.8303628037596553,1.8145995030318685
1730221891172751427,4.604517476712021,-2.8108076519179175,1.813565302297292
1730221891192719221,4.599838046984378,-2.7918734462407606,1.8124884033037727
1730221891212774754,4.594994133435621,-2.7721995862519613,1.811280107509452
1730221891232730627,4.590333228338474,-2.7531509589546133,1.8100639997358594
1730221891252709866,4.585533190351393,-2.733447732837382,1.8088376061031495
1730221891272774220,4.580915315270541,-2.714362956822768,1.8075178656046837
1730221891292693377,4.5761728366949725,-2.694673037230249,1.8061259315047402
1730221891312712669,4.571779854103392,-2.6762518082606253,1.8040617807592987
1730221891332726240,4.574694513486335,-2.648991333428505,1.7976205217780716
1730221891352739811,4.570154824813993,-2.6292518654806276,1.7947626606082587
1730221891372723579,4.56681432104576,-2.6143354259092924,1.7919232416941102
1730221891392704964,4.562870305412325,-2.5966959615156355,1.789142181965692
1730221891412709713,4.558859781766757,-2.5785671613856422,1.7862608787706764
1730221891432749748,4.555871161295471,-2.5646656954059583,1.7834365776913026
1730221891452698708,4.552378245397807,-2.5484348566218156,1.7808074738141817
1730221891472798586,4.548878773541306,-2.53197399694824,1.7784499616559832
1730221891492684841,4.547394447957297,-2.5245432743395675,1.7762753923454664
1730221891512726545,4.544540440299752,-2.5108397999832626,1.7749351998322045
1730221891532689571,4.537498616060115,-2.5033212200953425,1.7739768958878026
1730221891552713633,4.535187234021974,-2.4920966294990663,1.773567455402052
1730221891572707415,4.534956019827844,-2.490661746303859,1.7736830154910241
1730221891592753887,4.533276607482014,-2.4825034199369753,1.7741178048774604
1730221891612722635,4.530983239214045,-2.471441631388231,1.773515000844911
1730221891633619070,4.529043689251121,-2.4619796703390797,1.7719374181396765
1730221891652742624,4.526238724755833,-2.4483187255876047,1.7696850093000713
1730221891672747135,4.5241233563028835,-2.437768129336847,1.7668560935738207
1730221891692704678,4.522035762805749,-2.4272154847949956,1.7641933465631332
