Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730820007680277248,2.88,0.66,10.37,1.11,10.83,-1.58,4.61,-6.25,6.96,-5.95,8.85813308945412,-2.116597987522542,3.1614411100155335
1730820007780227328,2.88,0.66,10.37,1.11,10.82,-1.59,4.61,-6.25,6.96,-5.95,8.85697313666448,-2.116069592808404,3.1612154001385466
1730820007880278272,2.88,0.66,10.37,1.11,10.82,-1.59,4.61,-6.25,6.96,-5.95,8.85767812985222,-2.116760453896085,3.1613030487227816
1730820007980331520,2.88,0.66,10.37,1.11,10.82,-1.59,4.61,-6.25,6.96,-5.95,8.857898074480426,-2.1171158322905903,3.161270078364284
1730820008080263424,2.88,0.66,10.37,1.11,10.81,-1.59,4.61,-6.25,6.96,-5.95,8.85736620233008,-2.1168650483406193,3.161365217248804
1730820008180270336,2.88,0.66,10.37,1.11,10.81,-1.6,4.61,-6.25,6.96,-5.95,8.85844312717457,-2.116155877705142,3.1615661729705753
1730820008280193280,2.88,0.66,10.37,1.11,10.81,-1.6,4.6,-6.25,6.96,-5.95,8.858813002718376,-2.11700155856028,3.1615505272173996
1730820008380251392,2.88,0.66,10.37,1.12,10.8,-1.6,4.6,-6.25,6.96,-5.95,8.857594381118325,-2.1169199819662934,3.161229834227591
1730820008480356352,2.88,0.66,10.37,1.12,10.8,-1.61,4.6,-6.25,6.96,-5.95,8.857479551269313,-2.1168863987221505,3.161522714844791
1730820008580331264,2.88,0.66,10.37,1.12,10.8,-1.61,4.6,-6.25,6.96,-5.95,8.857156059550707,-2.1168375835502693,3.161504973734457
1730820008680345600,2.88,0.66,10.37,1.12,10.79,-1.61,4.6,-6.25,6.96,-5.95,8.857473288674486,-2.1172517198917955,3.161593372806948
1730820008780373248,2.88,0.66,10.37,1.12,10.79,-1.61,4.6,-6.25,6.96,-5.95,8.8578979772341,-2.1162664701671985,3.161721465248026
1730820008880438272,2.88,0.66,10.37,1.12,10.79,-1.62,4.6,-6.25,6.96,-5.95,8.85701318426477,-2.1176703461346813,3.161642991147542
1730820008980485120,2.88,0.66,10.37,1.12,10.78,-1.62,4.6,-6.25,6.96,-5.95,8.85726644728648,-2.117225293962216,3.1611194114512307
1730820009080277504,2.88,0.66,10.37,1.12,10.78,-1.62,4.6,-6.25,6.96,-5.95,8.857436902211326,-2.116893192105892,3.1613193339862575
1730820009180431360,2.88,0.66,10.37,1.12,10.78,-1.63,4.6,-6.25,6.96,-5.95,8.857125442852382,-2.11751732758334,3.1613742300365772
1730820009280420608,2.88,0.66,10.37,1.12,10.77,-1.63,4.6,-6.25,6.96,-5.95,8.856533346367236,-2.118062403561491,3.161298497464847
1730820009380312320,2.88,0.66,10.37,1.12,10.77,-1.63,4.6,-6.25,6.96,-5.95,8.856242950476018,-2.1184299216809945,3.1611513311947994
1730820009480430336,2.88,0.66,10.37,1.12,10.77,-1.63,4.6,-6.25,6.96,-5.95,8.856912830473119,-2.117648678408541,3.161467861910901
1730820009580505344,2.88,0.66,10.37,1.12,10.76,-1.64,4.6,-6.25,6.96,-5.95,8.857107950895731,-2.117260980016832,3.161492037904242
1730820009680529408,2.88,0.66,10.37,1.12,10.76,-1.64,4.6,-6.25,6.96,-5.95,8.858656186678285,-2.1169550836840427,3.161466236585103
