Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730818627092887296,1.85,0.67,3.56,-0.47,1.13,-1.08,11.14,-1.89,10.98,0.65,3.015730575439452,-0.6863271352668965,-0.0038961391207382595
1730818627192989440,1.85,0.67,3.56,-0.48,1.13,-1.08,11.14,-1.88,10.97,0.65,3.016428420976415,-0.6872147731761324,-0.003632856423595565
1730818627292939520,1.86,0.67,3.56,-0.48,1.13,-1.08,11.14,-1.87,10.97,0.65,3.014283330098894,-0.6864686848330772,-0.0031129539473589707
1730818627392881408,1.86,0.67,3.56,-0.49,1.13,-1.08,11.14,-1.85,10.97,0.65,3.0161819184121885,-0.6869233835597621,-0.0029347756470294584
1730818627492917248,1.86,0.67,3.56,-0.49,1.13,-1.08,11.14,-1.84,10.97,0.66,3.01702761804152,-0.6866180397980897,-0.00371313937981356
1730818627592826368,1.86,0.67,3.56,-0.5,1.13,-1.08,11.14,-1.83,10.97,0.66,3.0165924502460504,-0.6873231336241965,-0.0026975377547824586
1730818627692855296,1.86,0.67,3.56,-0.5,1.14,-1.08,11.14,-1.82,10.97,0.66,3.014599880370723,-0.6864276864007264,-0.002883822327408969
1730818627792891136,1.86,0.67,3.56,-0.51,1.14,-1.08,11.14,-1.81,10.97,0.66,3.017598941073111,-0.6867333519811689,-0.004203013821575868
1730818627892894208,1.86,0.67,3.57,-0.52,1.14,-1.08,11.14,-1.8,10.97,0.67,3.017891403630053,-0.6856927847394436,-0.003307058087709064
1730818627992914432,1.86,0.67,3.57,-0.52,1.14,-1.08,11.14,-1.79,10.97,0.67,3.0166246729588804,-0.6873808577487936,-0.002981486289859364
1730818628092977408,1.86,0.67,3.57,-0.53,1.14,-1.08,11.14,-1.77,10.97,0.67,3.0171380679613837,-0.6865139289781443,-0.0030805614427295708
1730818628192973312,1.86,0.67,3.57,-0.53,1.14,-1.08,11.14,-1.76,10.97,0.67,3.0134399789829205,-0.6881677516485283,-0.0030477798947571577
1730818628292819200,1.86,0.67,3.57,-0.54,1.14,-1.08,11.14,-1.75,10.96,0.68,3.0182929503635094,-0.6881614367637552,-0.002951690697663961
1730818628392947456,1.86,0.67,3.57,-0.54,1.14,-1.08,11.14,-1.74,10.96,0.68,3.0151912118563327,-0.6871332052812802,-0.002773781872494163
